Date,Experiment,Proposed Regime,Regime Description,Proposed Strategy,Implemented Regime,Implemented Strategy,Proposed Turnover,Actual Turnover,Transaction Cost,Executed Rebalance,Skipped Due To Threshold
2008-05-27,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-05-28,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-05-29,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-05-30,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-02,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,0.02505280553045093,0.02505280553045093,0.281844051880981,True,False
2008-06-03,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-04,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-05,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-06,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-09,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-10,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-11,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-12,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-13,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-16,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-17,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-18,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-19,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-20,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-23,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-24,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-25,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-26,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-27,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-06-30,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-01,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,0.06825201996783274,0.06825201996783274,0.7406177813749311,True,False
2008-07-02,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-03,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-07,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-08,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-09,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-10,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-11,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-14,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-15,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-16,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-17,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-18,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-21,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-22,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-23,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-24,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-25,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-28,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-29,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-30,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-07-31,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-01,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,0.029961878073265044,0.029961878073265044,0.32082100224285526,True,False
2008-08-04,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-05,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-06,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-07,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-08,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-11,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-12,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-13,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-14,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-15,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-18,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-19,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-20,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-21,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-22,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-25,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-26,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-27,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-28,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-08-29,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2008-09-02,Monthly Base,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,1.1196555815539466,1.1196555815539466,11.830531106642793,True,False
2008-09-03,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-04,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-05,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-08,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-09,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-10,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-11,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-12,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-15,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-16,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-17,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-18,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-19,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-22,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-23,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-24,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-25,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-26,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-29,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-09-30,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-01,Monthly Base,2.0,Mixed / transition regime,Minimum Volatility,2,Minimum Volatility,0.13093961072300053,0.13093961072300053,1.3438246159952507,True,False
2008-10-02,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-03,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-06,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-07,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-08,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-09,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-10,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-13,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-14,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-15,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-16,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-17,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-20,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-21,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-22,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-23,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-24,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-27,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-28,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-29,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-30,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-10-31,Monthly Base,,,,2,Minimum Volatility,0.0,0.0,0.0,False,False
2008-11-03,Monthly Base,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,1,Maximum Sharpe,0.5970263383571064,0.5970263383571064,5.668892656274683,True,False
2008-11-04,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-05,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-06,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-07,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-10,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-11,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-12,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-13,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-14,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-17,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-18,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-19,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-20,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-21,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-24,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-25,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-26,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-11-28,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-01,Monthly Base,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,1,Maximum Sharpe,0.02585649091025194,0.02585649091025194,0.2732221553817627,True,False
2008-12-02,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-03,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-04,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-05,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-08,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-09,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-10,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-11,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-12,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-15,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-16,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-17,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-18,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-19,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-22,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-23,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-24,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-26,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-29,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-30,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2008-12-31,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-02,Monthly Base,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,1,Maximum Sharpe,0.15677515500729838,0.15677515500729838,1.806830709253038,True,False
2009-01-05,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-06,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-07,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-08,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-09,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-12,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-13,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-14,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-15,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-16,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-20,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-21,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-22,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-23,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-26,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-27,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-28,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-29,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-01-30,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-02,Monthly Base,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,1,Maximum Sharpe,0.14189396851442504,0.14189396851442504,1.518112064656789,True,False
2009-02-03,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-04,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-05,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-06,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-09,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-10,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-11,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-12,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-13,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-17,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-18,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-19,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-20,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-23,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-24,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-25,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-26,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-02-27,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-02,Monthly Base,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,1,Maximum Sharpe,0.008304219490205482,0.008304219490205482,0.08828490335911501,True,False
2009-03-03,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-04,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-05,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-06,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-09,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-10,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-11,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-12,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-13,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-16,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-17,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-18,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-19,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-20,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-23,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-24,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-25,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-26,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-27,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-30,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-03-31,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-01,Monthly Base,1.0,Stress / high-volatility equity weakness,Maximum Sharpe,1,Maximum Sharpe,0.01942235685979764,0.01942235685979764,0.21151571937624397,True,False
2009-04-02,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-03,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-06,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-07,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-08,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-09,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-13,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-14,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-15,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-16,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-17,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-20,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-21,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-22,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-23,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-24,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-27,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-28,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-29,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-04-30,Monthly Base,,,,1,Maximum Sharpe,0.0,0.0,0.0,False,False
2009-05-01,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,1.3999999999980086,1.3999999999980086,14.553125090921235,True,False
2009-05-04,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-05,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-06,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-07,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-08,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-11,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-12,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-13,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-14,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-15,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-18,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-19,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-20,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-21,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-22,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-26,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-27,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-28,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-05-29,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-01,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,0.055701565910750664,0.055701565910750664,0.61575484986607,True,False
2009-06-02,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-03,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-04,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-05,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-08,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-09,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-10,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-11,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-12,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-15,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-16,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-17,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-18,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-19,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-22,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-23,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-24,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-25,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-26,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-29,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-06-30,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-01,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,0.01978464061245626,0.01978464061245626,0.21655446291803299,True,False
2009-07-02,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-06,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-07,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-08,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-09,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-10,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-13,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-14,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-15,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-16,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-17,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-20,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-21,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-22,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-23,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-24,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-27,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-28,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-29,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-30,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-07-31,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-08-03,Monthly Base,3.0,Commodity strength / inflation-like,Equal Weight,3,Equal Weight,0.03646410232574926,0.03646410232574926,0.42407420848716965,True,False
2009-08-04,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-08-05,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-08-06,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-08-07,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-08-10,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
2009-08-11,Monthly Base,,,,3,Equal Weight,0.0,0.0,0.0,False,False
