Date,DBC,EEM,EFA,GLD,IEF,IWM,QQQ,SPY,TLT,VNQ
2019-12-05,0.0,0.0,0.0,0.0,0.4015406300846426,0.0,0.0,0.5984593699153575,0.0,0.0
2019-12-06,0.0,0.0,0.0,0.0,0.39862388350886235,0.0,0.0,0.6013761164911376,0.0,0.0
2019-12-09,0.0,0.0,0.0,0.0,0.3995735370553655,0.0,0.0,0.6004264629446345,0.0,0.0
2019-12-10,0.0,0.0,0.0,0.0,0.3995603069599661,0.0,0.0,0.600439693040034,0.0,0.0
2019-12-11,0.0,0.0,0.0,0.0,0.3998730921155621,0.0,0.0,0.600126907884438,0.0,0.0
2019-12-12,0.0,0.0,0.0,0.0,0.39591681256023314,0.0,0.0,0.604083187439767,0.0,0.0
2019-12-13,0.0,0.0,0.0,0.0,0.39717695912971573,0.0,0.0,0.6028230408702843,0.0,0.0
2019-12-16,0.0,0.0,0.0,0.0,0.39441844935448606,0.0,0.0,0.605581550645514,0.0,0.0
2019-12-17,0.0,0.0,0.0,0.0,0.3943875740049531,0.0,0.0,0.6056124259950468,0.0,0.0
2019-12-18,0.0,0.0,0.0,0.0,0.3937242800131364,0.0,0.0,0.6062757199868636,0.0,0.0
2019-12-19,0.0,0.0,0.0,0.0,0.39293456586357406,0.0,0.0,0.607065434136426,0.0,0.0
2019-12-20,0.0,0.0,0.0,0.0,0.39189145652722435,0.0,0.0,0.6081085434727757,0.0,0.0
2019-12-23,0.0,0.0,0.0,0.0,0.39131166095284575,0.0,0.0,0.6086883390471542,0.0,0.0
2019-12-24,0.0,0.0,0.0,0.0,0.39171464535517986,0.0,0.0,0.6082853546448201,0.0,0.0
2019-12-26,0.0,0.0,0.0,0.0,0.3907951705828437,0.0,0.0,0.6092048294171564,0.0,0.0
2019-12-27,0.0,0.0,0.0,0.0,0.39119854164253587,0.0,0.0,0.6088014583574642,0.0,0.0
2019-12-30,0.0,0.0,0.0,0.0,0.3923650523376421,0.0,0.0,0.6076349476623579,0.0,0.0
2019-12-31,0.0,0.0,0.0,0.0,0.39092394668859426,0.0,0.0,0.6090760533114057,0.0,0.0
2020-01-02,0.0,0.0,0.0,0.0,0.3988744203350583,0.0,0.0,0.6011255796649416,0.0,0.0
2020-01-03,0.0,0.0,0.0,0.0,0.40229892915801524,0.0,0.0,0.5977010708419848,0.0,0.0
2020-01-06,0.0,0.0,0.0,0.0,0.40112490915606647,0.0,0.0,0.5988750908439335,0.0,0.0
2020-01-07,0.0,0.0,0.0,0.0,0.40145595764694325,0.0,0.0,0.5985440423530568,0.0,0.0
2020-01-08,0.0,0.0,0.0,0.0,0.39961752445384935,0.0,0.0,0.6003824755461507,0.0,0.0
2020-01-09,0.0,0.0,0.0,0.0,0.39817008000908993,0.0,0.0,0.6018299199909102,0.0,0.0
2020-01-10,0.0,0.0,0.0,0.0,0.399378849877407,0.0,0.0,0.600621150122593,0.0,0.0
2020-01-13,0.0,0.0,0.0,0.0,0.39745594425459074,0.0,0.0,0.6025440557454094,0.0,0.0
2020-01-14,0.0,0.0,0.0,0.0,0.39829512467188716,0.0,0.0,0.6017048753281128,0.0,0.0
2020-01-15,0.0,0.0,0.0,0.0,0.3983560954146056,0.0,0.0,0.6016439045853945,0.0,0.0
2020-01-16,0.0,0.0,0.0,0.0,0.39587907428195507,0.0,0.0,0.6041209257180449,0.0,0.0
2020-01-17,0.0,0.0,0.0,0.0,0.3949428708884893,0.0,0.0,0.6050571291115107,0.0,0.0
2020-01-21,0.0,0.0,0.0,0.0,0.3963549074309697,0.0,0.0,0.6036450925690304,0.0,0.0
2020-01-22,0.0,0.0,0.0,0.0,0.3963688888844767,0.0,0.0,0.6036311111155234,0.0,0.0
2020-01-23,0.0,0.0,0.0,0.0,0.396693491481182,0.0,0.0,0.6033065085188182,0.0,0.0
2020-01-24,0.0,0.0,0.0,0.0,0.39968801101000556,0.0,0.0,0.6003119889899944,0.0,0.0
2020-01-27,0.0,0.0,0.0,0.0,0.4051939423989489,0.0,0.0,0.5948060576010511,0.0,0.0
2020-01-28,0.0,0.0,0.0,0.0,0.40187545543976316,0.0,0.0,0.5981245445602369,0.0,0.0
2020-01-29,0.0,0.0,0.0,0.0,0.40322259392103516,0.0,0.0,0.5967774060789649,0.0,0.0
2020-01-30,0.0,0.0,0.0,0.0,0.4026764786230099,0.0,0.0,0.5973235213769901,0.0,0.0
2020-01-31,0.0,0.0,0.0,0.0,0.4083018164904953,0.0,0.0,0.5916981835095046,0.0,0.0
2020-02-03,0.0,0.0,0.0,0.0,0.3980208728026702,0.0,0.0,0.6019791271973299,0.0,0.0
2020-02-04,0.0,0.0,0.0,0.0,0.3930137677771976,0.0,0.0,0.6069862322228023,0.0,0.0
2020-02-05,0.0,0.0,0.0,0.0,0.3892455878578718,0.0,0.0,0.6107544121421283,0.0,0.0
2020-02-06,0.0,0.0,0.0,0.0,0.3886159278955706,0.0,0.0,0.6113840721044294,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.3910240129830591,0.0,0.0,0.6089759870169409,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.3897157532714632,0.0,0.0,0.6102842467285369,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.388737760508098,0.0,0.0,0.6112622394919021,0.0,0.0
2020-02-12,0.0,0.0,0.0,0.0,0.38660444994477283,0.0,0.0,0.6133955500552272,0.0,0.0
2020-02-13,0.0,0.0,0.0,0.0,0.3870676268005845,0.0,0.0,0.6129323731994154,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.38727478256778053,0.0,0.0,0.6127252174322195,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.3882643114502838,0.0,0.0,0.6117356885497163,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.38709005760803805,0.0,0.0,0.612909942391962,0.0,0.0
2020-02-20,0.0,0.0,0.0,0.0,0.3887572517569564,0.0,0.0,0.6112427482430437,0.0,0.0
2020-02-21,0.0,0.0,0.0,0.0,0.39218118134018276,0.0,0.0,0.6078188186598172,0.0,0.0
2020-02-24,0.0,0.0,0.0,0.0,0.40211381868394336,0.0,0.0,0.5978861813160566,0.0,0.0
2020-02-25,0.0,0.0,0.0,0.0,0.41020472253684903,0.0,0.0,0.589795277463151,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.0,0.41097070454067536,0.0,0.0,0.5890292954593246,0.0,0.0
2020-02-27,0.0,0.0,0.0,0.0,0.42331932328115696,0.0,0.0,0.576680676718843,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.0,0.42707308052584936,0.0,0.0,0.5729269194741505,0.0,0.0
2020-03-02,0.10468742529141621,0.0,0.20015002084243894,0.054933457400047354,0.3968503749301944,0.06364569373266224,1.3723533027377142e-17,0.03363061272700617,0.1461024150762346,1.0682154715453761e-18
2020-03-03,0.10439604889746196,0.0,0.19755245567881152,0.0563810459301523,0.3994836430476698,0.062040515172361345,1.3218000414821147e-17,0.03250671739383506,0.14763957387970805,1.0604999922711852e-18
2020-03-04,0.10376854981870406,0.0,0.20209258176407438,0.056100261389665056,0.39592650822614345,0.06337696281575711,1.3676917734227235e-17,0.03364534404025487,0.14508979194540106,1.093140245935796e-18
2020-03-05,0.10278442674200818,0.0,0.19697725894541185,0.057385145315714675,0.39995464830151223,0.061439248345305356,1.3278289506571829e-17,0.03256838684822051,0.14889088550182722,1.0710828413968033e-18
2020-03-06,0.09906151251384689,0.0,0.19329455777190271,0.057191269777095904,0.4024967304578152,0.05999515598759182,1.3005196254044101e-17,0.031909619665180744,0.15605115382656665,1.0486676761913278e-18
2020-03-09,0.09350987277659428,0.0,0.1825160140649232,0.05864002324365453,0.41570850747863,0.05544235973046712,1.238791522097805e-17,0.030113164400725728,0.16407005830500512,9.907049984432915e-19
2020-03-10,0.09688663434915826,0.0,0.19006229392044946,0.05765054297863594,0.4098397697547952,0.057420248767525814,1.3118855874517859e-17,0.03180814131244407,0.15633236891699126,1.0370203690709028e-18
2020-03-11,0.09774212832660129,0.0,0.18532198881302248,0.05902055324275855,0.41687646096982955,0.055242648008305154,1.2891539697340485e-17,0.031087271766652668,0.1547089488728304,1.001436362009483e-18
